date,ts,group,score,title,content
2018/8/6,1533506400,couples,3.0,"Comida sobresaliente, precio notable, servicio aprobado ...","La comida estaba deliciosa y aunque me pareció un poco caro, lo merecía(10% servicio terraza).Reservamos mesa para dos llamando un par de horas antes y solo reservan en sala. Al llegar había sitio en la terraza y nos apetecía más quedarnos ahí,así que se lo comentamos al camarero y nos llamo la atención, indicando que habían hecho previsiones de existencias y camareros y que fuera la última vez ( insisto llamamos a las 19:00 para reservar a las 21:00). Nos sentamos en la terraza y volvió con la misma “monserga” a la mesa hasta el punto que casi nos levantamos y nos vamos. Decidimos no darle más importancia y el resto de la velada fue correcta, aunque siento que no la disfrute del todo por ese tema. Para la próxima seguro que mejor."
2018/8/6,1533506400,family,4.0,Buena Comida ,La atención de los camareros muy buena.   Muy atentos.   La comida de 9.   Si tengo q mencionar la tardanza.  
2018/8/4,1533333600,family,5.0,Cena en familia de 10,"Una cena exquisita, con unos platos presentados con una categoría de Rtes. de recomendación. Tengo q añadir q nuestro camarero Álvaro un 10 en atención,  servicio,  educación y rapidez sirviendo platos, y a la guapa y atenta Lorena otro 10 por asesorarnos en la información q le solicitamos. Y Ya de colofón final preguntamos por el jefe de platos q pedimos esa noche cenando, y ""Mr. Javi"", así se llama el crack de la exquisita cena q pudimos degustar: increíble, buenísimo todo,sublime, no sabría de todo cuál recomendar : la pluma ibérica,  y los huevos de corral, de postre no os vayáis sin probar, helado turron con tiramisú. Acertareis de pleno.Enhorabuena a los tres, muy grandeSssssss. Ahhh i el xupito q nos invitaistes, todo un detalle."
2018/8/4,1533333600,none,4.0,Una apuesta interesante,"Moderno local que cuenta con dos zonas: una tapería, más informal, que da al exterior; y un restaurante, más elegante, situado en el interior. Se puede reservar en el segundo, pero no en el primero. Buena parte del año cuenta con una agradable terraza en la calle. El establecimiento se localiza en los bajos del Hotel Los Llanos (4 estrellas), pero no solo recibe a sus huéspedes, sino que está abierto al público en general. La decoración es elegante y la pulcritud llama la atención positivamente. El servicio es muy atento y profesional. Al tratarse de un local de moda, atrae a clientes variopintos: parejas jóvenes, grupos de amigos, familias con hijos, etc. No tiene todavía, por tanto, un ambiente social definido. Predomina, eso sí, el comensal de nivel económico medio-alto, aunque los precios no son desorbitados. La carta resulta equilibrada, pues se combinan las propuestas más tradicionales (cocina manchega, vista desde una perspectiva renovadora) con los platos vanguardistas. Gustará a quienes busquen opciones de calidad en el limitado abanico gastronómico de Albacete."
2018/8/1,1533074400,friends,5.0,Servicio inmejorable,"Local agradable y atención magnífica. La comida de muy buena calidad resaltando la trilogía de Cordero, la pluma y los postres.  Volveremos sin duda. "
2018/7/31,1532988000,family,5.0,Innovador y acertado,"Ubicación céntrica. Ambiente agradable y tranquilo en el establecimiento, con una decoración modernista y funcional. Excelente profesionalidad y trato por parte del personal. Almorzamos en mesa en la zona de la barra. En cuanto a la comida, elaborada, muy buena calidad, bien presentada y grandes sabores y contrastes. Pedimos croquetas de jamón y de curry-langostino, alcachofa con crema de queso, cangrejos en tempura, rabo de toro en salsa con patatas y sorbete de mango. Recomendable. Volveremos."
2018/7/28,1532728800,family,4.0,"Cena para cuatro, genial!","Calidad precio fantástico, muy buena atención. Nos han guardado la reserva aun llegando 20 minutos tarde. Una atención sin peros. Los platos riquísimos y cantidad adecuada. Un trato exquisito insisto. Volveremos! "
2018/7/27,1532642400,couples,4.0,Atención y calidad buena. Espero regresar.,"El servicio, atento y puntual. El comedor, elegante. Las viandas, sin tacha. El precio, un poco elevado, pero la calidad, se paga. Y, por poner una pega, en esta época del año, más vale pasarse un poco con el aire acondicionado, que quedarse corto."
2018/7/22,1532210400,couples,5.0,Novedoso y asequible,"Se suma a mi lista de restaurantes imprescindibles en Albacete. Primera visita y con ganas de volver pronto. Esta muy bien de precio, se adapta a lo que ofrecen, incluso con el 10% de recargo en la terraza.Repetiremos seguro."
2018/7/18,1531864800,couples,4.0,Ganas de volver,Ha sido una casualidad la entrada y ahora me alegro de haber pasado por allí. Trato genial y todo muy rico y bien hecho. Tienen una carta muy variada y no sabes que pedir porque te lo comerías todo. Deseando volver. Enhorabuena 
2018/7/16,1531692000,business,4.0,Atención muy buena y cocina de calidad,"Es la tercera vez que acudo y como siempre no defrauda, la zona de la cafetería tiene una decoración muy atractiva , con todos los detalles necesarios para disfrutar de unas tapas , riquísimas, probamos las croquetas de sobrasada, la de jamón y la de curry y langostinos, esta última es la que más nos gustó, recomendable,después nos pusieron cuatro gyozas de carne de cerdo muy ricas presentadas en su vaporera y por último un pan bao de costilla , riquísimo y buen tamaño, tras todo ello la camarera nos sugirió probar el tiramisú casero con helado , para la próxima visita lo probaremos, y reiteró buena atención y agradable, el chico de la barra , creo que se llama Fidel , también muy atento y servicial"
2018/7/14,1531519200,friends,5.0,Muy bueno,"Segunda vez, todo buenisimo, el tataki de atún muy rico y los postres estupendos. Repetiremos más veces"
2018/7/9,1531087200,couples,3.0,Desigual,"Lleva muy poco tiempo. Es la nueva marca del restaurante del hotel Los Llanos, abierto a los que no están hospedados. La ubicación es magnífica. Está completamente renovado. Por ahí, estupendo. La cocina es irregular. Moderna, vanguardista, de mestizaje...pero no todo es Cerrado. Bien servido. Y un poco caro. Habrá que ver la evolución."
2018/7/9,1531087200,family,5.0,Fiesta para el paladar,"El pasado día 07/07/2018 me aventuré a cenar en este restaurante. Uno de los motivos de iniciar dicha aventura consistía principalmente en ver la nueva imagen que daban a la clientela, pues ya conocía el local anterior (La Taberna).Quedé gratamente sorprendido, no sólo por el ambiente abierto, modernista y vanguardista, sino por la amabilidad del servicio.La cocina utiliza una carta que oscila entre productos tradicionales y vanguardistas, para lo que es Albacete, habiendo introducido connotaciones asiáticas que le dan un toque de color y sabor especiales, rompiendo con la rutina de la típica oferta hostelera de la ciudad.El tataky o las gyozas, entre otros, te trasladan al país del sol naciente, con su presentación y sabor peculiar.Los cangrejos en tempura, te hacen soñar con nuestra querida Galicia, en una mezcla con la tierra andaluza.La pluma ibérica, con su potente sabor a brasa, te arrastra hacia esa cabaña montañesa con su hoguera crepitante y chisporroteante.En cuanto a la carta de vinos, puedo decir que es extensa, con unos precios generalizados en el mundo de la hostelería.Especial atención, además de su cocina ya citada, merece el servicio, destacando la profesionalidad y amabilidad con la que te atienden.El precio por comensal suele rondar los 30 euros, una cantidad no excesiva, que atiende a la frescura del producto servido.Conclusión: Es un lugar que no puedes dejar de visitar. Muy, muy recomendable."
2018/7/9,1531087200,none,5.0,Una nota culinaria interesante para Albacete,"Fecha de la visita: 07-07-2018Tipo de comida: Cena.Nada más entrar en en local observas cómo le han dado un giro de 180º al local (La antigua Taberna). Han conseguido establecer un ambiente más modernista, abierto y moderno.La atención del servicio es exquisita y muy amable.La carta es una mezcla entre la cocina tradicional y vanguardista, y su carta de vinos es muy extensa.La pluma ibérica recomendada por el camarero resultó espectacular.Las gyozas se quedan un poco cortas, si sois más de 2. Pero están muy ricas.En cuanto al precio, creo que está ajustado a la calidad del producto.Para hacerse una idea, más o menos la comida/cena te viene saliendo por 30€ por comensal.Enhorabuena al personal que responde y trabaja en el local, y espero que sigan con la misma dedicación, amabilidad y amor a la cocina como demuestran en los platos que sirven a los clientes."
2018/7/6,1530828000,friends,5.0,"Un nuevo concepto de hostelería, que puede convertirse en una visita indispendable en Albacete","Mezcla de sabores y cocinas, con varias buenas propuestas: ambiente urbano en la cafetería y un restaurante con infinitas posibilidades. No tengo duda que la próxima vez al terminar la cena me volverá apetecer tomarme una buena copa."
2018/7/1,1530396000,couples,5.0,Lo mejor para tapear,"Estuvimos en una mesa de dentro, el interior es muy agradable, elegante y con buena música. Comimos d tapeo: muy bueno el atún marinado y las Giozas. El servicio muy atento. Algo caro pero justificado por la calidad"
2018/6/29,1530223200,family,3.0,Lugar privilegiado y con potencial,"Es la segunda vez que acudimos al restaurante. La primera en el salón para comer y la segunda en la taberna para cenar. A favor: - La atención del personal es buena.- Precios aceptables para la situación del local. - Variedad y calidad de algunos de sus platos: gyozas, alcachofas,... En contra:- La acústica es pésima en la taperia (y el problema no es la música como comenta el director de relaciones en una opinión) No ocurre en el salón interior que si está acondicionado. Si bien es cierto que en la taperia se puede admitir más ruido, no debe ser tan intenso. Es recomendable que tomen medidas. - Frituras algo aceitosas. - Carnes y pescados algo pasados en la brasa. En definitiva, un local con potencial ante la ausencia de oferta similar en la zona y su proximidad al hotel los Llanos. "
2018/6/29,1530223200,couples,5.0,Un restaurante de 10!,"He estado ha cenar en este restaurante y la verdad muy sorprendida. Me parece una idea fantastica la combinación de cocina tradicional con toques asiáticos, italianos, chinos... Hemos pedido unas croquetas de jamón (hacía tiempo que no comía unas tan buenas!!), las tortillitas de camarón, un bocadillito de pastrami y el pan bao. No puedo poner pega porque todo estaba exquisito! Además el servicio muy eficaz y atento a pesar de estar hasta la bandera. Y el precio muy asequible. Un 10!! Me alegra mucho ver sitios nuevos tan interesantes en Albacete! A seguir así"
2018/6/23,1529704800,solo,5.0,Genial ,"Lugar inmejorable en la Avda. España, frente al parque de Abelardo Sánchez. Una carta novedosa y de precio “sensato”Personal formado y correcto.Producto muy bueno. Recomendable "
2018/6/20,1529445600,family,4.0,Excesivo 10% cobro en terraza,"Empiezo mi opinión con el excesivo cobro de casi 5€ por el servicio en terraza. En mi opinión estamos en Albacete, y es algo que no se acostumbra, y por muy céntrico que esté el restaurante no veo conveniente cobrar el 10% del servicio en terraza, puesto que la comida fue excelente y el trato inmejorable, las vistas al parque Abelardo.... El boca boca que acostumbramos en nuestra ciudad al ser pequeña, se tienen en cuenta este tipo de detalles, aunque el bar esté situado debajo del hotel Los Llanos y pueda ser frecuentado por turistas. "
2018/6/18,1529272800,family,4.0,Buena decoración en excelente sitio. Buen servicio.,"En esta ocasión sólo hemos utilizado la terraza para un rapido desayuno, donde el servicio ha sido correcto. El precio algo más alto, incluyendo el servicio de terraza.El local de la cafetería- bar es agradable y luminoso y el salón comedor queda en un nivel algo superior, donde también se ve que ha quedado decorado de una forma agradable, teniendo una separación, a traves de de una reja de madera baja, donde se puede utilizar de una forma, entiendo, más reservada.Los servicios están limpios."
2018/6/6,1528236000,friends,5.0,Un placer al paladar,"He estado en un par de ocasiones, una en el bar y la otra en el restaurante. En las dos, aunque bien distintas, fue de 10. Comida de gran calidad y con una muy buena presentación. El servicio y el trato fueron inmejorables. Por destacar algunas cosas, la alcachofa y la pluma espectaculares y los cangrejos en tempura fueron una muy grata sorpresa. Sin duda, volveré."
2018/6/2,1527890400,friends,2.0,Defraudada ya el primer dia,tenía muchas ganas de ir porque me habían hablado muy bien de la cocina de este restaurante.  la primera decepción fue la fritura de pescado cara escasa y congelada ni un Boquerón ni un salmonete solamente trozos de calamar de bacalao que obviamente eran congelados. El segundo plato huevos camperos con patatas y bacon de ibérico los huevos estaban crudos cosa que me sorprendió teniendo en cuenta las exigencias a la hora de hacer una tortilla de patatas también caros.  y por último la acústica pésima era imposible cenar tranquilos.  creo que las ganas de visitar un bar restaurante en ese lugar las tiene mucha gente porque me encontré a varios amigos que iban esa noche por primera vez así es que le recomiendo que mejoren las deficiencias porque están en un lugar privilegiado
